cliente_id,fecha,monto,sentido,instrumento,canal,contraparte,pais_contraparte,referencia
AR004,2026-06-15,204084.32,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR020,2026-06-15,100861.27,INGRESO,EFECTIVO,PRESENCIAL,Comitente,Uruguay,
AR026,2026-06-15,3427240.02,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR027,2026-06-15,7583874.19,EGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR028,2026-06-15,1303501.40,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR028,2026-06-16,1519413.44,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR028,2026-06-16,776356.68,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-06-17,259372.79,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR006,2026-06-17,268029.87,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR007,2026-06-17,856778.61,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR010,2026-06-17,115915.33,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR015,2026-06-17,716085.31,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-06-17,941922.80,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR016,2026-06-17,582980.29,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR019,2026-06-17,357562.24,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR005,2026-06-18,41988.18,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR005,2026-06-18,58410.13,INGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR008,2026-06-18,107593.73,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR011,2026-06-18,207967.09,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR012,2026-06-18,1324122.58,EGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-06-18,1134018.59,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-06-18,950416.63,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR018,2026-06-18,165522.18,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR019,2026-06-18,281036.11,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR020,2026-06-18,176976.22,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR020,2026-06-18,135656.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR034,2026-06-18,5222550.34,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-06-19,233849.15,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR007,2026-06-19,559492.95,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-06-19,123919.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR011,2026-06-19,246936.80,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR013,2026-06-19,2240453.52,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR016,2026-06-19,826276.11,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR032,2026-06-19,1335789.37,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR032,2026-06-19,1461279.27,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR003,2026-06-20,184323.18,EGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR005,2026-06-20,41148.14,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR010,2026-06-20,98220.68,EGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR010,2026-06-20,162004.93,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR011,2026-06-20,276002.02,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR014,2026-06-20,1135106.62,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR018,2026-06-20,284208.81,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR032,2026-06-20,1590285.74,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR006,2026-06-21,198922.46,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR008,2026-06-21,115656.04,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR019,2026-06-21,432041.14,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR022,2026-06-21,47516.95,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR025,2026-06-21,2393962.07,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR028,2026-06-21,1111217.28,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR005,2026-06-22,50382.84,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR008,2026-06-22,111708.86,INGRESO,EFECTIVO,PRESENCIAL,Importador,Brasil,
AR010,2026-06-22,159392.01,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR016,2026-06-22,823697.32,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR016,2026-06-22,1073687.12,EGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR020,2026-06-22,123300.70,EGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR021,2026-06-22,383941.34,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR023,2026-06-22,1828704.89,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR035,2026-06-22,1995046.62,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR001,2026-06-23,340180.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR003,2026-06-23,185977.55,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR007,2026-06-23,623204.30,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR009,2026-06-23,58981.02,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-06-23,126598.30,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-06-23,113987.72,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR011,2026-06-23,168821.97,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR021,2026-06-23,227500.54,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR021,2026-06-23,358071.73,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR022,2026-06-23,97268.93,EGRESO,CHEQUE,ELECTRONICO,Comitente,Uruguay,
AR022,2026-06-23,72304.54,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR023,2026-06-23,2993342.59,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR028,2026-06-23,878435.31,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR001,2026-06-24,177876.17,INGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR008,2026-06-24,80879.40,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-06-24,563824.97,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR016,2026-06-24,1124472.98,EGRESO,EFECTIVO,PRESENCIAL,Comitente,Uruguay,
AR026,2026-06-24,2640989.66,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR030,2026-06-24,3770703.38,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR004,2026-06-25,113225.76,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR013,2026-06-25,2667876.88,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR021,2026-06-25,352020.79,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR026,2026-06-25,3077716.66,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR026,2026-06-25,4358530.86,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR004,2026-06-26,185481.12,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR008,2026-06-26,100170.02,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR014,2026-06-26,1023692.79,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR015,2026-06-26,754160.74,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR015,2026-06-26,911274.03,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR016,2026-06-26,838034.55,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR021,2026-06-26,256043.50,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR032,2026-06-26,1059168.17,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR034,2026-06-26,6708552.79,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR009,2026-06-27,102587.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-06-27,1089493.04,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR015,2026-06-27,935098.61,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR017,2026-06-27,191842.62,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR024,2026-06-27,427385.46,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR026,2026-06-27,3573517.89,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR029,2026-06-27,2222708.86,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR030,2026-06-27,3874466.85,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR031,2026-06-27,2495433.31,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR001,2026-06-28,348330.01,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR001,2026-06-28,251002.89,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR003,2026-06-28,224136.18,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR003,2026-06-28,158478.51,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR017,2026-06-28,336786.72,EGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR026,2026-06-28,3175764.76,EGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR033,2026-06-28,2169237.30,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR005,2026-06-29,33571.59,INGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR006,2026-06-29,422980.45,EGRESO,EFECTIVO,PRESENCIAL,Importador,Brasil,
AR009,2026-06-29,75793.57,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR018,2026-06-29,202865.37,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR027,2026-06-29,11919880.35,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR032,2026-06-29,861940.85,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR011,2026-06-30,175165.17,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR018,2026-06-30,159436.92,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR020,2026-06-30,95168.33,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR021,2026-06-30,277165.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR024,2026-06-30,266791.72,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR026,2026-06-30,3602523.61,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR035,2026-06-30,1712152.30,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR006,2026-07-01,299683.58,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR006,2026-07-01,371453.32,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR011,2026-07-01,264525.72,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR028,2026-07-01,1721856.72,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR030,2026-07-01,3161698.40,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR031,2026-07-01,2510894.62,EGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR004,2026-07-02,109744.04,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR007,2026-07-02,626637.38,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR017,2026-07-02,321803.33,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR021,2026-07-02,433927.16,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR021,2026-07-02,388139.84,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR023,2026-07-02,2643164.46,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR025,2026-07-02,2450430.81,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR027,2026-07-02,8637661.22,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR028,2026-07-02,1012491.25,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR032,2026-07-02,936085.15,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR004,2026-07-03,186874.26,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR005,2026-07-03,32883.87,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR006,2026-07-03,394596.71,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR006,2026-07-03,281007.05,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR010,2026-07-03,151195.61,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR011,2026-07-03,133252.22,INGRESO,EFECTIVO,PRESENCIAL,Proveedor,Chile,
AR016,2026-07-03,670444.75,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR019,2026-07-03,292414.47,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR021,2026-07-03,378783.15,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR022,2026-07-03,51827.48,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR024,2026-07-03,329478.38,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR027,2026-07-03,10248948.05,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR027,2026-07-03,10552732.35,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR030,2026-07-03,3026078.93,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-07-04,269230.70,INGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR004,2026-07-04,194130.01,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR005,2026-07-04,47803.95,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR006,2026-07-04,423941.73,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR007,2026-07-04,1204467.27,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR009,2026-07-04,65641.26,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-07-04,114921.04,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR012,2026-07-04,1190395.33,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR015,2026-07-04,477683.74,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR016,2026-07-04,532401.55,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR034,2026-07-04,4437623.33,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR001,2026-07-05,280327.46,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR010,2026-07-05,148844.13,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR010,2026-07-05,170123.43,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR019,2026-07-05,467111.37,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR020,2026-07-05,157409.49,EGRESO,EFECTIVO,PRESENCIAL,Comitente,Uruguay,
AR025,2026-07-05,1880193.40,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR029,2026-07-05,1912799.49,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR008,2026-07-06,78465.52,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR010,2026-07-06,133492.86,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR011,2026-07-06,203466.23,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR020,2026-07-06,190519.51,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR022,2026-07-06,51667.73,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR026,2026-07-06,3764160.83,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR026,2026-07-06,2557627.17,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR030,2026-07-06,3190034.36,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR032,2026-07-06,1408246.92,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR004,2026-07-07,155786.21,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR009,2026-07-07,79640.42,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR011,2026-07-07,171464.86,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-07-07,684692.77,INGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR014,2026-07-07,736839.32,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR015,2026-07-07,523126.16,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR018,2026-07-07,184292.34,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR021,2026-07-07,255781.77,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR021,2026-07-07,486670.83,EGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR003,2026-07-08,266293.10,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR007,2026-07-08,854458.89,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR016,2026-07-08,761728.04,EGRESO,CHEQUE,ELECTRONICO,Proveedor,Chile,
AR020,2026-07-08,193312.33,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR021,2026-07-08,412141.24,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR028,2026-07-08,1723820.94,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR032,2026-07-08,1515875.79,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR014,2026-07-09,967199.67,INGRESO,CHEQUE,ELECTRONICO,Comitente,Uruguay,
AR004,2026-07-10,199835.47,EGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR006,2026-07-10,258710.50,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR008,2026-07-10,68002.94,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR008,2026-07-10,119492.69,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR009,2026-07-10,62361.68,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR013,2026-07-10,1234143.29,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR016,2026-07-10,516696.86,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR004,2026-07-11,111549.97,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR006,2026-07-11,268654.55,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR007,2026-07-11,1064068.89,EGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR010,2026-07-11,167720.43,EGRESO,CHEQUE,ELECTRONICO,Comitente,Uruguay,
AR015,2026-07-11,798209.47,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR016,2026-07-11,1024289.60,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR018,2026-07-11,273650.81,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR019,2026-07-11,369161.93,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR022,2026-07-11,60104.36,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR031,2026-07-11,1946572.87,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR032,2026-07-11,1247109.08,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR006,2026-07-12,256480.30,EGRESO,EFECTIVO,PRESENCIAL,Proveedor,Chile,
AR014,2026-07-12,563386.40,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR014,2026-07-12,784783.08,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR019,2026-07-12,323704.40,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR021,2026-07-12,304374.35,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR021,2026-07-12,419462.69,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR023,2026-07-12,2860230.58,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR028,2026-07-12,1175214.50,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR033,2026-07-12,2756206.55,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR034,2026-07-12,9224535.54,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR014,2026-07-13,925290.59,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR016,2026-07-13,490350.65,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR022,2026-07-13,58579.75,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR026,2026-07-13,4208923.42,EGRESO,CHEQUE,ELECTRONICO,Comitente,Uruguay,
AR026,2026-07-13,4012982.96,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR028,2026-07-13,801653.50,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR031,2026-07-13,3709261.34,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR033,2026-07-13,3302095.35,EGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR005,2026-07-14,40414.52,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR013,2026-07-14,2454359.87,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR017,2026-07-14,302515.88,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR028,2026-07-14,1351472.48,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR032,2026-07-14,1736418.04,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR033,2026-07-14,2264617.66,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR003,2026-07-15,142478.21,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-07-15,206259.14,INGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR005,2026-07-15,54732.37,EGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR005,2026-07-15,48198.81,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR010,2026-07-15,77313.39,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR012,2026-07-15,1732217.47,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR014,2026-07-15,739432.71,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR016,2026-07-15,819280.67,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR020,2026-07-15,103627.93,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-07-16,280897.10,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR007,2026-07-16,758273.96,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR009,2026-07-16,129451.92,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR012,2026-07-16,1396893.08,EGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR013,2026-07-16,1982477.64,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR024,2026-07-16,380363.49,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR026,2026-07-16,4860407.41,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
